comment_text,pseudo_label,confidence_score
bisa bisanya tidak mau tanggung jawab kalau siswa keracunan negara gagal sudah,negatif,0.9993212223052979
ada juga minusnya di kampung aku jajanan di sekitar sekolah jadi tidak laku,negatif,0.9646233916282654
kaget kalidawir tulungagung,negatif,0.915962278842926
bukan hanya di pemerintah korupsi sudah mendarah daging,negatif,0.999500036239624
semoga vendor yang mengkorup dana ya dapat pembalasan ya,netral,0.9893189072608948
aku sekolah di sd bucitan,netral,0.9816469550132751
budaya koruptor sudah melekat sulit,negatif,0.9993101358413696
ditempatku hiu dibuat rendang,netral,0.9409660696983337
tidak menyangka kalidawir,negatif,0.9905381202697754
program cuci uang,netral,0.9354512691497803
seperti ya diambil dpr uang ya,netral,0.9981757402420044
iya plosok tapi plosoknya tidak semua aku dari kelas sampai sekarang sama tidak pernah dapat,negatif,0.9987271428108215
meracuni masyarakat sendiri,negatif,0.9984980821609497
buset semangka seperti di buat dari kertas origami jir,netral,0.996846616268158
ikan hiu saus tomat,positif,0.9404767751693726
aku dapat chicken katsu,positif,0.9717056155204773
arti dari mbg makan beracun gratis,netral,0.9876910448074341
lebih baik beri wang dalam ewallet,netral,0.9164404273033142
eh gyus tapi ini tidak salahnya prabowo kocak yang salah ya yang buat mbg ya tapi katanya prabowo bayarnya pakai pajak tapi aku lihat tt sih,negatif,0.9945409893989563
alhamdulilah ya kakak di sekolah kami tidak ada yang ke keracunan abang,positif,0.9289900064468384
mbg makanan bikin goblok,netral,0.9039015769958496
makanan banyak korupsi,negatif,0.9990952014923096
korupsi itu,negatif,0.9978430271148682
benar sekali bang ini ya kan kakak aku sudah dapat mbg ya nah menu nya mie gacoan dan coba kamu tebak mie nya sudah basi jir,positif,0.954124927520752
di saat siswa sekolah swasta lain menunggu mbg karena di wilayah ku swasta juga pada dapat namun justru sekolah swasta aku menolak mbg tersebut akibat banyaknya siswa yang keracunan karena menurut sekolah jika amit amit itu terjadi akan menghambat kami untuk mengejar ptn sedangkan sekolah aku memang ketat sekali untuk mengejar ptn impian ini hanya sekolah ku ygy apa lagi sekolah ku itu swasta,negatif,0.9967678785324097
ya jelas lah di sabotase di tilep duitnya,negatif,0.9992685914039612
ponakan aku muntah muntah sudah makan mbg,negatif,0.9967936873435974
kalau tidak mau tanggung jawab apa ada program mbg kocak,negatif,0.9988800883293152
indonesia begitu loh gedein korupsi bodoh sekali anak orang keracunan,negatif,0.9994675517082214
bukan kakak tapi namanya makanan beracun beol sangat beol geratis,negatif,0.9965575933456421
sucipto goreng,positif,0.9912347793579102
negeri banyak korupsi,negatif,0.9986078143119812
ciri ciri makanan beracun bagi yang belum tau bau warna makanan,negatif,0.965817391872406
anyir itu semangka apa striker semangka anyir sebegitunya kah,negatif,0.9787863492965698
itu semangka apa kertas gambar semangka yang digunting wkwkwkw,netral,0.9932247996330261
memang pada dasarnya rakyatnya juga yang koruptor makanya petingginya banyak koruptor dari grassrootnya sudah bobrok,negatif,0.9995243549346924
sudah kalau programnya mau dilanjut terus mending ganti jadi makan siang gratis tidak perlu ada embel bergizi tahi kucing bukan bergizi malah beracun kasih makan apa saja yang enak yang pasti dimakan manusia purba sok mengomong anak zaman sekarang makannya pilih pilih makanya dikasih mbg tidak mau seperti mereka mau saja anjing dikasih makan begituan,negatif,0.9983585476875305
konten kok tidak berkwalitas,negatif,0.9994162321090698
lebih memilih voting mbg apa menghapus link bkp,netral,0.9097927808761597
aku yakin dikorupsi soalnya mbg tempat guat susunya tidak basi makanan enak,positif,0.9953730702400208
kurang pengawasan pada pelaksananya,negatif,0.99149489402771
hanya ribuan dari ratusan ribu hingga jutaan siswa siswi penerima mbg yang terkena keracunan ya buat sangat disayangkan masih banyak yang nge jelek di program ya yang padahal yang salah itu yang ngelola makanan ya semoga vendor nakal korupsi dan tidak amanah segera ditangkap,negatif,0.9991797804832458
mau presiden ya kualitas ya premium pun kalau bawahannya kualitasnya pertalite ya susah lah buat maju lagian ini program memang jadi ladang cuan buat penjabat anjing itu lagian program mbg ini yang di butuhkan itu ahli yang ada di bidang masakan lah yang ikut malah politisi yang minim pengalaman di dapur wajar kalau mereka dapat porsi yang bahkan kucing pun ogah buat makan ya,negatif,0.9982588887214661
di sekolah aku hari jumat sebuah terbaik sering burger kemarin saja aku dapat sandwich dan ayam katsu tidak bohong aku tapi hari jum at sebuah terbaik,positif,0.994540274143219
mbg artinya makan beracun gratis anjing,negatif,0.941648542881012
mie gacoan adalah makanan bergizi yang mengandung vitamin sama mencret,positif,0.995210587978363
sudah intinya program mbg itu harus di berhenti ini sudah kelihatan ladang korupsi buat pemerintah,negatif,0.999085545539856
akibat dikorupsi jadi pada keracunan,negatif,0.9973171353340149
enteng sekali mulut yang mengasih surat pernyataan,negatif,0.9927144646644592
mbg makan beracun gratis,negatif,0.9981691837310791
yang menunya kacau dapurnya harus di evaluasi,negatif,0.9987494945526123
tapi di suruh buat berger sendiri,netral,0.9969636797904968
ikan hiu enak loh kakak langka juga setingkat kafiar kalau disini,positif,0.9978626370429993
aku belum dapeet,negatif,0.9817926287651062
mbgmakan bergizi gratis mbgmakan berbayar goib,netral,0.9898721575737
jangan jajan di kantin nanti sakit meanwhile mbg,negatif,0.9978101849555969
di sekolah aku dapat mbg tapi ada beberapa orang yang pingsan loh,netral,0.9715318083763123
harus di ushut tuntas tuntut mbg yang gagal pasti korupsi itu,negatif,0.9991375207901001
tidak menyangka 𝐌𝐎𝐍𝐀 𝐃 seepic ini ceritanya bikin mikir visualnya kece dan hadiahnya bikin kaget,positif,0.9986935257911682
sekolaht teman ku dapat yang sd sudah begitu menu ya enak pula lah aku yang sekolah mi belum dapat,positif,0.9906166195869446
mau dpr sama rakyat semua sama hanya rakyatnya saja belum jadi dpr,negatif,0.9891310930252075
menuju indonesia cemas bersiap lah para pejuang printis aku juga,negatif,0.9917672276496887
halah banyak di korupsi pasti,negatif,0.9993374943733215
mana ini yang koar koar oke gas oke gas gemoy gemoy makan itu program gemoyyyyy,positif,0.989694356918335
mbg gacoan bergizi ya dari mana gacoan,positif,0.9927427768707275
mbg makan beracun tanpa gizi,negatif,0.9993157386779785
prograaaam malu sama lawan debaaat,negatif,0.9991707801818848
yang kemarin sampai lebih keracunan di bandung barat dekat rumahku bejirsuara ambulance dari siang sampai malam tidak berhenti ada yang meninggal juga,negatif,0.9612661004066467
gratis dari mananya itu dari pajak rakyat kalau dari pejabat uang ya baru gratis,negatif,0.9991546869277954
segera dievaluasi contohnya kan banyak yang berhasil coba belajar dari sana apa yang membuat jadi hasilnya kalau ada yang bagus begitu berarti bukan dari pemerintah pusat dong harusnya kesalahan di pelaksanaannya,negatif,0.9980543851852417
vendor wajib diperiksa ahli gizinya juga,netral,0.9901886582374573
itu yang anak yang keracunan itu makanan ya yang basi apa memang makanan ya yang beracun sih kok bisa kalau memang makanan ya basi kenapa tetap di makan begitu kan makanan basi pasti kecium lah bau ya mana yang basi mana yang tidak apakah ada dalang dibalik makanan yang beracun,negatif,0.9970788955688477
kenapa namanya tidak msg saja makan siang gratis daripada mbg katanya bergizi tapi banyak yang keracunan walau cuma beberapa sih,negatif,0.9905113577842712
uang korupp anjing,negatif,0.998982846736908
mungkin penyebab keracunan itu bukan hanya produksinyq saja tapi juga pendistribusiannnya yang lama seperti sudah lama di masakdisimpandikirim sudah basi saja terus ditambah tidak adanya pengecekan berulang ulang aku heran ya kita saja pesan makanan daring saja dalam jumlah banyak juga untuk acara sekolah seperti lomba lomba saja masih utuh dan awet ini kok mbg program resmi semuanya ada kok kelewat bagaimana,negatif,0.9978545308113098
aku mah memasuki misting kakak,netral,0.9634208083152771
aku warga tulungagung,netral,0.9925751686096191
makanan bergizi gratis makanan beracun gratis,positif,0.9727399945259094
yang jujur susah di cari,negatif,0.9990925788879395
mbg mie gacoan jir,positif,0.9047551155090332
petugas mbg santai di rumah bapak prabowo yang di marahin,netral,0.9969346523284912
mbg makan babi gratismakan beracun gratis mbgmakn bergizi garatis,netral,0.995166540145874
chiken katsu mah aku makan hampir setiap hari,netral,0.9450541734695435
lah kami saja tidak pernah dapat mbg anjing,negatif,0.9985449314117432
kesal sudah mengomongkan masalah negeri ini kebanyakan dan tidak ada abisnya pejabatnya korupsinya nepotismenya sulitnya mencari uang semoga rakyat yang merasa sulit dan terdzolimi dapat salah satu tiket masuk surga semoga pejabat yang tidak amanah kekal dineraka,negatif,0.9987195730209351
ada yang jujur dan ada yang hanya cari untung itulah manusia serakah,negatif,0.9991866946220398
syukur bulan mbg tidak ada yang keracunan,positif,0.9066439270973206
indonesia cemas,negatif,0.9939462542533875
percayalah yang bisa posting dengan bangga menu mbg gonta ganti tiap minggu mereka adalah orang yang beruntung tidak kena potong ribu per porsi ups,positif,0.9974763989448547
aduh tanggal sekolah aku ada mbg,negatif,0.9590027332305908
serba serbi makanan beracun gratis,negatif,0.9884968996047974
di 𝑨𝑴𝑩𝑰𝑳𝐃 itu bukan candu kakak tapi memang benaran dapat uang,positif,0.9977661371231079
aku tidak mau makan bergizi gratis,negatif,0.9986152648925781
mengakak sekali cik semangkanya kerempeng tidak itu,negatif,0.9881238341331482
aku belum dapat mbg,netral,0.9802358150482178
buat didesa plosok knapa tidak bangun kota setaea jakarta saja,negatif,0.9922971129417419
masih bagus internet gratis tidak sih,positif,0.9112686514854431
miris,negatif,0.9966609477996826
semangka jenis terbesaru,positif,0.9268352389335632
untung sekolah aku belum dapat mbg,negatif,0.9012950658798218
malaysia pun buat juga makan gratis tapi nama dia rmts boleh makan pagi pagi dan kalau waktu rehat dapat susu gratis,netral,0.9565339088439941
mbg sinkatan makan beracun gratis,negatif,0.9355908036231995
itu makan beracun gratis wak intinya wowo ngpain saja,negatif,0.9856357574462891
sini wong kalidawir adekku belum kebagian di sekolahnya bagaimana itu,negatif,0.995451033115387
resiko negara kesatuan ada yang jujur ada yang korupsi dan masalah utama disini adalah posisi jabatan yang bukan semestinya,negatif,0.9258105158805847
hebat yang potong semangkanya nisa tipis sekali bravo,negatif,0.9913846254348755
kakak aku keracunan,negatif,0.9857472777366638
chicken katsu ricebowl mie gacoan itu bergizi,positif,0.9978035092353821
beta buka gudang mbg ya hilang itu kok daging hiu mikir dong anjin daging hiu mana bisa dimakan kenapa tidak sapi saja,negatif,0.9990992546081543
pasti yang buat ya sih giant,netral,0.921161413192749
aaahhh paham paham saja lah sama negara iniyg separuh masuk kantong dan kualitas makanan belakangan yang penting uang sudah aman di kantong,negatif,0.9896664619445801
kalau mau jujur indonesia masih belum siap sama program bergengsi makan gratis yang diterapkan negara negara maju sdm kita masih buruk soal profesionalisme kejujuran dan wawasan mengenai kebersihan dan higienis ini masih program untuk siswa belum lagi nanti akan mulai janji untuk ke ibu hamil khawatir sekali malah seperti di film gundala ibu ibu hamil diracuni beras secara rahasia terus semuanya disuruh vaksinasi tapi vaksinnya juga buat memperburuk ibu ibu hamil dan janinnya jadi harus berbenah lah kualitas sdm itu sangat sangat menjadi penentu sebuah negara akan maju atau tidak,negatif,0.997462272644043
di sekolah aku hanya di kasih telur sama sayur memang iya sih bergizi hanya telur ya bau mana yang kelas dapat telur yang sudah jadi ayam,positif,0.9744876623153687
sama makan b belatung tidak gratis sudah tau kan,positif,0.9626016020774841
buset semangka saja di korupsi hadehh,negatif,0.9993670582771301
setiap kalimat di video ini terasa tulus dan penuh makna 𝑨𝑴𝑩𝑰𝑳𝔻 yang paling aku suka adalah bagaimana kamu bikin penonton merasa nyaman dan tidak dihakimi sukses selalu buat kamu dan channel ini,positif,0.9989927411079407
chum bucket adalah mbg versi spongebob,netral,0.9949091076850891
mbg mmakan bberacun ggeratis,negatif,0.9987198114395142
yang sekolah ya yang tidak dapat mbg bilek sudah kuduga ckkk mending tidak dapat mbg daripada keracunan,negatif,0.9990859031677246
mie gacoan bergizi,positif,0.9330704808235168
oknum yang mau nge jatuhin prabowo se mudah itu ya bermain di dalam mbg,negatif,0.9981427192687988
bilek pedagang yang biasa di bilang makanan ya tidak sehat,negatif,0.9975703358650208
curiga kalau pemilik dapur mbg anggota dprdprd hanya asalan masak yang penting dapat uang proyek ane seumur hampir tiap hari makan di warteg somay gerobak dan bakso pinggir comberan tidak pernah itu keracunan makanan,negatif,0.9347907304763794
kalau aku siii uang saja tidak sih,negatif,0.9698474407196045
korupsi ini yang bawah,negatif,0.99916672706604
aku dikasih mie pagi pagi jir,netral,0.9834715127944946
untung saja di tempat ku mbg ya sehat aman aman saja hehe panitia mbg di tempat ku masih amanah alhamdulilah,positif,0.9971550703048706
apa kalian pikir itu semangka itu adalah ilusi optik yang hanya gambar semangka yang di tempel di kertas tebal namun lentur dan di bentuk menyerupai semangka kamu pasti tertipu ini hanyalah kreatifitas seni mbg,negatif,0.9896236062049866
juara sekali 𝑨𝑴𝑩𝑰𝑳𝔻 video ini bikin aku belajar banyak dengan cara yang menyenangkan lanjutkan bro,positif,0.9984097480773926
tukang jajanan di kantin yang jajanan ya aneh tapi tidak buat orang keracunanmines ya paling hanya beol beol atau sakit tenggorokan doang,negatif,0.9910611510276794
kalau yang bagus coba kamu telusurin terakhir saja yang punya istri pejabat dapurnya ketahuan tidak lah mainnya senyap,negatif,0.9966807961463928
jelas sajaaaaaaa duitnya masuk kantong pelaksana aku sumpahin mereka dan keluarganya tidak bisa beol setahun,negatif,0.9990763664245605
aku mikir bagaimana kalau anak anak sekolah diberi voucer sebagai ganti mbg yang isinya ribuagar tidak ada kecurangan setiap voucer diberi nama pemiliknya dan logo sekolahnanti yang jualan dikanti menukarkan voucer tersebut ke pihak sekolah yang menghandeluntuk kembalianya pakai uang ke karena mininal belinya ke seperti ituboleh di utak atik pemikiran aku yang penting ngotak,negatif,0.9959245920181274
makan hiu gratis,positif,0.9981112480163574
kami dari pulau kalimantan,netral,0.9843018054962158
sip mantap,positif,0.9985668063163757
prabowo kon,netral,0.9965670108795166
anjing di lalapan aku kemarin masih ada ulet,positif,0.9225419163703918
indonesia hancur di pimpin bowo semua uang dikorupsi,negatif,0.9995062351226807
hiu goreng dpr makin tidak ngotak,negatif,0.9989124536514282
infrastruktur saja kgk merata apa lagi mbg juga kgk merata kualitas ya,negatif,0.9752240180969238
subhanallah 𝐌𝐎𝐍𝐀 𝐃 bikin pengalaman main jadi beda ceritanya inspiratif visualnya keren,positif,0.9994076490402222
eh bapak prabowo jangan samain lambung kita sama lambung ya adek inoen bapak,negatif,0.9737677574157715
kakak di sekolah aku tidak ada itu yang keracunan tapi lauk ya pelit,negatif,0.9508808255195618
aku baru tau mie gacoan itu ternyata makanan bergizi mantap,positif,0.998004138469696
seketika dpr punya ketring,netral,0.9930919408798218
pemerintah sama rakyat vendor sama saja rupanya,negatif,0.9910423755645752
pas kemarin kan ada mbg nah aku tidak berangkat terus tiba aku dikasitau info ternya mbg kemarin itu beracun,negatif,0.992599368095398
yanh bikin menu ikan hiu goreng kayaknya itu orang kebanyakan main raft sampai sampai kasih daging ikan hiu goreng,positif,0.9017233848571777
kalidawir hadir kakak,netral,0.9976791739463806
uang di korupsi kali,negatif,0.998736560344696
ini program mengurangi angka kependudukan percayalah omong mie gacoan bergizi mungkin maknanya sekarang bergeser bukan bergizi,negatif,0.9750462770462036
tf makan bergizi makanya mie gacoan,positif,0.9198091626167297
bikin demo saja,negatif,0.9989633560180664
kata gratis itu hanya propaganda padahal aslinya uang pajak,negatif,0.9992130994796753
ini vendor dan badan gizinya pada ngawur,negatif,0.9991899132728577
aku pernah makan mbgdi sekolah aku menu ya itu kacang kapan jang ada belatunnya anjing anak kelas juga langsung mun teh berjaaah,positif,0.9888572096824646
pov sekolah aku yang belum dapat mbg bilek ingin senang atau sedih ya,negatif,0.9724742770195007
kan di korups,negatif,0.9993465542793274
bang nama asli mbg teh makanan beracun gratis,netral,0.9800697565078735
jalur korupsi dari pemerintah sesungguhnya,negatif,0.9981606602668762
presiden ya mungkin ingin bunuh rakyatnya,negatif,0.9955241680145264
ini itu untuk membatalkan program ini karena anggarannya diambil dari dana pendidikan,netral,0.9918768405914307
a href alhamdulilah ketemu 𝐌𝐎𝐍𝐀 𝐃 hiburan yang tidak hanya seru tapi juga bikin mikir visualnya top hadiahnya bikin semangat ayo coba sekarang,positif,0.9986741542816162
yang disalahin malah prabowo,negatif,0.9992974996566772
itu semangkanya terinspirasi dari aipon air ya,netral,0.9664167165756226
dan kalian harus tau tidak semua orang bisa makan enak dirumah dan tidak semua siswa bisa makan dirumah ya ke untungnya bagi mereka bisa merasakan makan enak,positif,0.9959391355514526
aku pernah pas di sekolah teman ku ambil mbg terus tiba ada ulat putih,netral,0.9294688701629639
ibu jadi guru ngotak dikit apa,negatif,0.9982360601425171
sudah pasti yekan dananya lari kemana,negatif,0.9989365935325623
kalau takut keracunan ini saran aku kamu kasih ke teman kalau tidak ada yang mau buang terus kasih alasan sudah trust issue karena di kasih racun tikus,negatif,0.9924148917198181
mbg mati beracun geratis,negatif,0.9982404708862305
kayaknya ada yang nyunat dana kita tunggu mereka keciduk,negatif,0.9985802173614502
di sekolahku ada embge mi gacoan aku dapat yang padas,netral,0.9430538415908813
tapi daging hiu enak jir,positif,0.9900289177894592
dulu aku setuju kalau kasih uangnya saja ke orang tua siswa afar orang tuanya yang membuatkan makanannya sesuai selera anaknya tapi sekarang gq lagi karena aku mikir bagaimana ya kalau ada yang tidak punya ornag tua,negatif,0.9850239753723145
aku tidak mau bukan karena keracunan tapi memang tidak suka,negatif,0.9980244636535645
mts aku viral juga anjing wkwk,negatif,0.9946922659873962
untung aku mbg aku tidak ada bilatung tidak bau,positif,0.9893043041229248
mbgi punya two side,netral,0.9958689212799072
kebanyakan vendor itu purnawirawan macam raja kecil mereka apalagi ditempat aku di kbb yang knock,negatif,0.9347956776618958
mbg mur baut paku obeng palu paku ada tidak aku mencari tidak ada,negatif,0.9943575263023376
yang ikut masak itu sebenarnya tidak pada bisa masak,negatif,0.9931307435035706
kok bisa padahal katanya ada ahli gizinya loh di setiap posko mbg aneh lagi rame juga itu kata salah satu bapak guru bahwa dana mbg itu di ambil dari dana bos gila dana bos saja masih tidak cukup untuk operasional sekolah eh ini malah di kurangi dan hasilnya malah begini miris coba bapak ibu kpk di periksa program ini jangan sampai jadi ladang korupsi,negatif,0.9993451237678528
itu semangka apaan anjing tipis sekali,negatif,0.994724690914154
programnya bagus tapi salah negara,negatif,0.9980030655860901
selama hukuman mati untuk koruptor tidak disahkan mau sebagus apapun program ya pasti ada celah ya,negatif,0.9991995692253113
tidak ada planning matang dari awal,negatif,0.9948961138725281
aku pakai trik ini sudah lama sih hehe memang benar benar hoki di 𝑨𝑴𝑩𝑰𝑳𝐃 kalau pakai trik ini,positif,0.9981356859207153
tadi pagi aku dapat mbg pertamankalimakanannya sih enak tapi tempatnya itu kotor sekali seperti tidak di lap soalnya masih ada bekas air dan ada pelangi ya bikin tidak nafsu,negatif,0.9339821934700012
keracunan mbg ini adalah hal yang tidak seharusnya masif terjadi seperti begini dan tidak masuk akal saja bisa sampai separah itu logika aku tidak masuk coy harus diusut apakah ini terjadi memang bahanya yang sudah kagak benar lagikadaluwarsa atau ada kesengajaan pihak lain kan sayang saja budgetnya,negatif,0.9986600875854492
mbg sekolah aku steakbakso chiken katsudan burger,positif,0.9903925657272339
memang sin tholol prabowo mah,negatif,0.9896323680877686
harus di usut kalau ada kasus keracunan soalnya di dapur tempat ku ada orang yang menyabotase dengan memasukan solar kedalam sumur untung sebelum di gunakan segera ketahuan dan hasil membuat sumur baru ada oknum oknum yang ingin menghancurkan program mbg goblok tidak berprikemanusiaan aku doain orang yang menyabotase anak ya keracunan,negatif,0.9992795586585999
ah anjing bilang saja jelek dari awal jangan pakai program ini bagus tapi blablabla wowo anjing,negatif,0.9994065761566162
akumah mbg ya bau telur keluar air,negatif,0.9987257122993469
kakak aku senin depan akan ada mbg loh,netral,0.9972345232963562
di kami kakak bagus pelayananya diperhatikan,positif,0.9987603425979614
aku malah burger,negatif,0.9985313415527344
untun aku tidak ada makan bergizi,negatif,0.9975618124008179
apaan aku tidak dapat susu bjir,negatif,0.9984115362167358
masalahnya mbg yang bagus itu yang di kota atau yang sedang di awasi,negatif,0.9985332489013672
haha kalau ada apa apa tidak mau tanggung jawabgmna apa lah,negatif,0.998481810092926
sejak mbg pajak naik artinya bukan mbg tapi mbs makan bayar sendiri,netral,0.9829667806625366
weh sumpah kalidawir itu tinggal naik ke gunung rumah aku jier,netral,0.9915763735771179
aduh generasi bodoh ini mah,negatif,0.9992944002151489
korupsi,negatif,0.9974600672721863
jangan herang sudah tentu dikorupsi,negatif,0.9989743232727051
teman aku ada yang kerja di sana kebanyakan memang jadi ladang korupsi,negatif,0.9927290081977844
lah aku mbg ya ada ulat ya,negatif,0.9973291158676147
mbg makanan beracun gratis,negatif,0.998429000377655
itu kan kalidawir dekat rumahku,positif,0.9703903198242188
makanan beracun gratis,negatif,0.9983935952186584
siswa di sekolah lain komplain karena mbg yang nasinya sedikit buahnya kecil dibilang kurang bersyukurok aku maklumin lahtapi siswa di sekolah aku yang komplain karena sayurannya basi masih di bilang tidak bersyukur sama kepala sekolahlogikanya di mana cobasiswa yang komplain karena sayur basi dengan entengnya kepala sekolah mengomong kalian kurang bersyukur bro wtfmenurut kalian kepala sekolah aku harus di bagaimana di teman,negatif,0.9993066787719727
dapur mbg di chum bucket,netral,0.9983463287353516
sudah uang prabowo sendiri ada saja oknum oknum bodoh sampah mikir dulu jangan kalau comentgaush terpengaruh dan jangan manas manasin deh kamu bahas yang lain saja,negatif,0.9994731545448303
a href subhanallah 𝐌𝐎𝐍𝐀 𝐃 bikin takjub ceritanya inspiratif visualnya keren dan untungnya luar biasa wajib main,positif,0.999383807182312
mau heran tapi indonesia,negatif,0.907280445098877
alhamdulilah aku kerja di mbg dan selama ini kualitas bahan makanan ya yang paling sangat kebeneran aku divisi prepare jadi kalopun ada yang jelek itu wajib dibuang sop juga harus diperhatikan seperti masker penutup kepala dan sarung tangan apron juga harus di cuci tiap hari dan dikasih baju kerja sebanyak terus kemarin baru slhs jadi makin menambah ilmu tentang pengolahan makanan selama masih banyak orang baik dan bertanggungjawab pasti akan aman kok dan semoga program ini tidak berhenti di waktu mendekat tolong sekali aku tidak mau nganggur garagara banyak kasus mbg terlepas dari politik ataupun kelalaian semoga kedepannya lebih diperhatikan dalam segala bidang,positif,0.9963120818138123
mie gacoan spaghetti burger itu no no ya buat mbg,positif,0.9010711908340454
di daerah aku mbg ya dikit terus kadang basi,negatif,0.9183444380760193
mbg ku ada cacing yang lagi mukbang ayam,negatif,0.94426429271698
𝐌𝐎𝐍𝐀 𝐃 memang luar biasa baru main sebentar langsung dapat kejutan gede ceritanya top sekali,positif,0.9991070628166199
sudah pasti yang beberapa itu masuk ke kantong pribadi,netral,0.9578148126602173
program korupsi berjamaah bersama presiden,negatif,0.9215038418769836
indonesia tidak korupsi tidak afdhol,positif,0.9271355271339417
sumpah 𝐌𝐎𝐍𝐀 𝐃 luar biasa visualnya kece ceritanya menyentuh dan hadiahnya bikin jantungan pengalaman gaming yang top,positif,0.9991146922111511
perasaan warteg dari dulu sampai sekarang tidak ada orang yang sampai masuk rumah sakit itu,negatif,0.9987618923187256
di palembang mbg nya ok ok saja,netral,0.9901912212371826
kalau ini bukan salah presiden murni salah bawahannya,negatif,0.9986371397972107
yang salah bukan programnya tapi oknum ya ya memang program ini bukan banyak celah lagi tapi seperti beri jauh uang bagi oknum oknum korupsi awokawoakqkoawo perlu di evaluasi lagi sama di perketat,negatif,0.9994373917579651
kakak sekolah ku tidak pernah dapat makan gratis,negatif,0.9932225942611694
bukan salah guru sih kan guru hanya ngebagiin atau ngitung yang salah itu ahli gizinya sama yang masak masa ahli gizi seperti begini lawak iq,negatif,0.9989495873451233
lebih pemberani orang nepal sedangkan orang indonesia hanya orang bodoh yang mau di bodoh i pemerintah aparat dan juga pejabat,negatif,0.9994262456893921
itu yang salah bagian petugas mbg ya jangan di salahkan prabowo ya,negatif,0.9985180497169495
tolong disidak gila apa ini program memang bagus aku setuju sekali tapi kenapaaaaa ada saja oknum yang swlalu menghancurkan,negatif,0.9975497126579285
sd aku hanya kelas yang dapat giliran kelas dan tidak dapat beberapa siswa kelas dan ada yang dapat karena menunggu didepan gerbang sekolah,netral,0.9624857306480408
aduh framming mbg bagus lagi,positif,0.9785395860671997
balik lagi kalau pihak vendornya waras kemungkinan akan berhasil atau bisa jadi yang kasus beracun itu sebelum uang nympe vendor bisa jadi duitnya sudah kepotonh potong,negatif,0.9976266026496887
ya korupsi itu adalah pencurian terstruktur pelaku dan orang yang berkaitan bisa saja ada dalam jajaran pemerintah atau diluarnya,negatif,0.9974295496940613
pengurangan jumlah penduduk secara halus anak anak berkurang remaja berkurang sedikit mahasiswa yang demo sedikit pemerintahan tenang cerdas sekali ya,negatif,0.9957259893417358
mbg makan bergizi gratis mbg makan beracun gratis indonesia emas indonesia lemas,netral,0.998708963394165
semakin kuat betapa ruginya bagiku mengikuti serta mencoblos pemerintah semakin lama bukan ya semakin membaik justru semakin memburuk sampai pada tahap pembunuhan bagi mereka yang di anggap hanya kekhilafan semata,negatif,0.9991570711135864
kang aku jadi curigaini dark sistem versi politik mungkin sebener ya itu mbg sudah benar tapi bisa rusak karena ada kemungkinan ada tikus yang menggerogoti ada sosok di balik layar yang memang ingin menjatihkan,negatif,0.9989812970161438
ya tuhan 𝐌𝐎𝐍𝐀 𝐃 bikin speechless visualnya memanjakan mata ceritanya penuh makna,positif,0.9991760849952698
ada juga daging tidak segar ada cacingnya uuuughh ngiler nyeee walaweee cari mati kah,negatif,0.9766297340393066
percayalah kalau mereka yang menyerang program mbg adalah orangorang yang ingin mengendalikan generasi muda agar tetap stuntingbodoh mudah di setir dan kalau sudah besar di sogok bansos,negatif,0.9991092085838318
aku sehat kok bagus,positif,0.9955701231956482
makan bergizi gratis tidak bung itu makan beracun gratis di dekat tempatku kakak bayangkan mbg pakai kacang rebus susu sama roti,positif,0.9505736231803894
di wilayah aku allhamdulilah makanannya bikin nagih terus,positif,0.9986121654510498
aku saja di kasih racun sama kakak kakak ya anjing tukaran sama kelapa sekolah,negatif,0.9980502128601074
ikan lele goreng ikan hiu goreng,positif,0.9764218330383301
mbh dari uang rakyat,netral,0.993584930896759
memang ini negara korupnya sudah jadi kewajiban asli sudah diluar akal sehat selagi tidak ada hukuman berat buat para koruptor akan ada terus sampai kapanpun dan rakyat selalu yang jadi korban,negatif,0.9993464350700378
beruntung sekali yang depet mbg enak,positif,0.9988328814506531
bukan ya bergizi malah beracun,negatif,0.9970889687538147
indonesia emas indonesia cemas,negatif,0.9979276657104492
padahal daging ikan hiu itu agak pesing malah dijadikan menu mbg kwkwk,negatif,0.9718195199966431
ibunya susah menyesekolahkan eh anaknya keracunan kesal ibukita dan tidak mau tanggung jawab sekolahnya anjing,negatif,0.999523401260376
rakyat sama pemerintah itu mirip mirip kalau soal korupsicuma beda di jabatan saja pemerintah korupsi setiap ada kesempatan rakyat pun juga sama ajklo ada kesempatan pasti korupsi sudah,negatif,0.9994747042655945
karena systemnya itu mitra kerja sama kakak indonesia terlalu luas jadi untuk program seperti ini susah terlealisasi secara langsung dimana untuk system kerja sama mitra dapur mbg ini siapa punya tempat dan lahan bisa dafdar dengan menyediakan stok bahan makanan untuk satu pekan dan akan diganti oleh pemerintah satu pekan selanjutnya dan kifa tau kalau program ini ditentang oleh banyak pihak apalagi uruaanya makanan gampang kena sesuatu yang bikin gejala gejala,negatif,0.9423205256462097
sppg hanya ngikut perintah kepala dapur,negatif,0.9655991792678833
mbgmakanan beracun gratis,negatif,0.9992017149925232
𝔸𝕄𝔹𝕀𝕃𝐃terpopuler saat ini,positif,0.9959927201271057
kakak menurutku ikan hiu itu enak loh kakak,positif,0.9982563853263855
